game_id,last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,manipulation_detected
271,0.0,-0.8145914443858517,event1,m,1.0,0.0,-1.0110889835548453,1
271,0.0,-0.9390945593257757,event1,m,1.0,0.0,-0.804991729014783,1
271,0.0,-1.0280253557114354,event1,m,1.0,0.0,-0.6306017444039613,0
271,0.0,-1.0947234530006804,event1,m,1.0,0.0,-0.48112461473754264,1
271,0.0,-1.1465997508923154,event1,m,1.0,0.0,-0.351577769026647,1
271,1.0,-0.8825022343530828,event1,m,1.0,0.0,-0.714308937017156,1
271,0.0,-0.9390945593257757,event1,m,1.0,0.0,-0.6106714604484389,1
271,0.0,-0.9869803727642078,event1,m,1.0,0.0,-0.5164555726586965,1
271,1.0,-0.463053237496655,event1,m,1.0,0.0,-0.48112461473754264,1
271,0.0,-0.5240841761926961,event1,m,1.0,0.0,-0.4141176255767347,1
271,1.0,-0.4410820995660803,event1,m,1.0,0.0,-0.5164555726586965,0
271,0.0,-0.49444057739747627,event1,m,1.0,0.0,-0.5588527221640807,1
271,0.0,-0.5429482845169271,event1,m,1.0,0.0,-0.5027157556893592,1
271,0.0,-0.58723793014773,event1,m,1.0,0.0,-0.4496132198348923,1
271,0.0,-0.627836771975966,event1,m,1.0,0.0,-0.39930555428855563,1
271,1.0,-0.5560080518183177,event1,m,1.0,0.0,-0.3062363730278329,1
271,1.0,-0.49444057739747627,event1,m,1.0,0.0,-0.5487142733693147,1
275,1.0,2.17348331417232,event1,f,1.0,2.0,1.4620780709258987,1
277,1.0,2.17348331417232,event1,m,2.0,3.0,-0.351577769026647,1
277,0.0,0.3059365900734627,event1,m,2.0,3.0,0.1018361909614896,1
277,0.0,-0.3165789846261565,event1,m,2.0,3.0,0.37388456695437167,1
277,1.0,0.3059365900734627,event1,m,2.0,3.0,0.7819571309436942,0
277,0.0,0.03914420091648298,event1,m,2.0,3.0,-0.02182216176254748,1
277,0.0,-0.16095009095125165,event1,m,2.0,3.0,0.1018361909614896,0
