game_id,last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,hint_trusted
28,1.0,0.6562558388793883,mpd,f,0.0,1.0,0.5954461995502143,1.0
28,1.0,0.7119543684942128,mpd,f,0.0,1.0,0.6209319868340157,0.0
28,0.0,0.6205516532288599,mpd,f,0.0,1.0,0.6447735297769264,1.0
28,1.0,0.6734467430814947,mpd,f,0.0,1.0,0.6671249762859051,1.0
29,0.0,-1.6645162284049666,mpd,m,0.0,1.0,-0.4876997600113318,1.0
29,1.0,0.19210142542251732,mpd,m,0.0,1.0,-0.025769865492436938,1.0
29,1.0,0.8109739766983451,mpd,m,0.0,1.0,0.2513880712189001,1.0
29,1.0,1.1204102523362591,mpd,m,0.0,1.0,0.43616002902645795,0.0
29,0.0,0.563424956188014,mpd,m,0.0,1.0,0.5681399988889988,0.0
29,1.0,0.8109739766983451,mpd,m,0.0,1.0,0.6671249762859051,1.0
29,1.0,0.9877947056342962,mpd,m,0.0,1.0,0.744113292039054,1.0
29,0.0,0.6562558388793883,mpd,m,0.0,1.0,0.8057039446415736,1.0
29,1.0,0.8109739766983451,mpd,m,0.0,1.0,0.8560962967709073,1.0
29,1.0,0.9347484869535106,mpd,m,0.0,1.0,0.8980899235453522,0.0
29,1.0,1.0360185407986464,mpd,m,0.0,1.0,0.9336229923544984,0.0
29,0.0,0.8109739766983451,mpd,m,0.0,1.0,0.9640799084766233,1.0
29,1.0,0.9061851384330879,mpd,m,0.0,1.0,0.9904759024491314,1.0
29,0.0,0.72256361223037,mpd,m,0.0,1.0,0.43616002902645795,0.0
29,0.0,0.563424956188014,mpd,m,0.0,1.0,0.48478422844949903,1.0
29,1.0,0.6562558388793883,mpd,m,0.0,1.0,0.5285460079302365,1.0
29,0.0,0.5197398349214851,mpd,m,0.0,1.0,0.3521727754775681,1.0
29,1.0,0.6046831262730694,mpd,m,0.0,1.0,0.39599221211177127,1.0
29,1.0,0.680685018535013,mpd,m,0.0,1.0,0.43616002902645795,1.0
29,1.0,0.7490867215707625,mpd,m,0.0,1.0,0.47311442058796915,1.0
29,1.0,0.8109739766983451,mpd,m,0.0,1.0,0.5072261666447492,1.0
29,1.0,0.8672351177234203,mpd,m,0.0,1.0,0.5388111166973233,1.0
29,1.0,0.9186039856158805,mpd,m,0.0,1.0,0.5681399988889988,1.0
29,1.0,0.9656921145173024,mpd,m,0.0,1.0,0.5954461995502143,1.0
29,1.0,1.0090131931066102,mpd,m,0.0,1.0,0.6209319868340157,1.0
30,0.0,-1.6645162284049666,mpd,m,1.0,1.0,-0.4876997600113318,0.0
30,0.0,-1.6645162284049666,mpd,m,1.0,1.0,-0.025769865492436938,1.0
30,1.0,-0.4267711258533107,mpd,m,1.0,1.0,0.2513880712189001,1.0
30,0.0,-0.7362074014912245,mpd,m,1.0,1.0,-0.22373982028624886,1.0
30,0.0,-0.9218691668739729,mpd,m,1.0,1.0,-0.8572436756264474,0.0
30,1.0,-0.4267711258533107,mpd,m,1.0,1.0,-0.6556742671091116,0.0
30,0.0,-0.6035918547892616,mpd,m,1.0,1.0,-0.7719643104844974,1.0
30,1.0,-0.2720529880343536,mpd,m,1.0,1.0,-0.6196797298738727,0.0
30,0.0,-0.4267711258533107,mpd,m,1.0,1.0,-0.4876997600113318,1.0
30,1.0,-0.17922210534297936,mpd,m,1.0,1.0,-0.37221728638160795,1.0
30,1.0,0.023318002347291453,mpd,m,1.0,1.0,-0.2703209861200868,1.0
30,1.0,0.19210142542251732,mpd,m,1.0,1.0,-0.17974649699873524,0.0
30,0.0,0.04928468282040326,mpd,m,1.0,1.0,-0.09870616462699948,0.0
30,0.0,-0.07312966798140903,mpd,m,1.0,1.0,-0.025769865492436938,1.0
30,1.0,0.06832691516735175,mpd,m,1.0,1.0,0.040220119438833496,0.0
30,0.0,-0.03997578130591817,mpd,m,1.0,1.0,0.10021101483089787,1.0
30,1.0,0.08288862225619471,mpd,m,1.0,1.0,0.15498531062365248,1.0
30,1.0,0.19210142542251732,mpd,m,1.0,1.0,0.2051950817670102,0.0
30,1.0,0.2898181440450163,mpd,m,1.0,1.0,-0.0770954093278699,1.0
30,0.0,0.19210142542251732,mpd,m,1.0,1.0,-0.025769865492436938,0.0
30,1.0,0.2805117898904928,mpd,m,1.0,1.0,0.022015985664689885,0.0
30,0.0,0.19210142542251732,mpd,m,1.0,1.0,-0.07047275851039445,0.0
30,1.0,0.27282393211066874,mpd,m,1.0,1.0,-0.2703209861200868,0.0
30,0.0,0.19210142542251732,mpd,m,1.0,1.0,-0.22373982028624886,0.0
30,0.0,0.1178367192694179,mpd,m,1.0,1.0,-0.17974649699873524,0.0
30,1.0,0.19210142542251732,mpd,m,1.0,1.0,-0.13813119118622222,0.0
30,1.0,0.26086504223094253,mpd,m,1.0,1.0,-0.09870616462699948,1.0
30,0.0,0.19210142542251732,mpd,m,1.0,1.0,-0.061302934301582554,0.0
30,0.0,0.1280801270146731,mpd,m,1.0,1.0,-0.025769865492436938,1.0
30,1.0,0.19210142542251732,mpd,m,1.0,1.0,0.00802988288699441,0.0
30,0.0,0.13221053336356628,mpd,m,1.0,1.0,0.040220119438833496,0.0
30,1.0,0.19210142542251732,mpd,m,1.0,1.0,0.07091313568593653,0.0
30,0.0,0.13584028439744208,mpd,m,1.0,1.0,0.005025460808822599,0.0
30,0.0,0.08288862225619471,mpd,m,1.0,1.0,-0.0552547523766219,0.0
30,0.0,0.0329627693801615,mpd,m,1.0,1.0,-0.19206462751923917,0.0
30,0.0,-0.01418942500275876,mpd,m,1.0,1.0,-0.1616315991744649,0.0
30,0.0,-0.05879285212173717,mpd,m,1.0,1.0,-0.1323690719198744,0.0
30,0.0,-0.10104873044498022,mpd,m,1.0,1.0,-0.10421079097677784,0.0
30,1.0,-0.04592647891433957,mpd,m,1.0,1.0,-0.0770954093278699,1.0
30,1.0,0.00643966003976897,mpd,m,1.0,1.0,-0.050966041557103776,1.0
30,1.0,0.05625135319123809,mpd,m,1.0,1.0,-0.025769865492436938,0.0
30,0.0,0.01528069648656648,mpd,m,1.0,1.0,-0.0014577657809160887,0.0
30,1.0,0.06256996120199516,mpd,m,1.0,1.0,-0.04925782623068575,1.0
30,1.0,0.10770971388490448,mpd,m,1.0,1.0,-0.025769865492436938,1.0
30,1.0,0.15084325533746207,mpd,m,1.0,1.0,-0.0030520018275735465,0.0
30,1.0,0.19210142542251732,mpd,m,1.0,1.0,0.018933027525520573,1.0
30,1.0,0.23160392869544236,mpd,m,1.0,1.0,0.040220119438833496,0.0
30,0.0,0.19210142542251732,mpd,m,1.0,1.0,0.060841989729855814,1.0
30,1.0,0.22999158162307826,mpd,m,1.0,1.0,0.08082934093500053,0.0
30,0.0,0.19210142542251732,mpd,m,1.0,1.0,0.03628041884592192,1.0
30,1.0,0.2285056931446247,mpd,m,1.0,1.0,0.05574717471677948,1.0
30,1.0,0.26350979672357455,mpd,m,1.0,1.0,0.07464967679427913,0.0
30,1.0,0.2971929907335069,mpd,m,1.0,1.0,0.03278462817897217,1.0
30,1.0,0.32962865903936817,mpd,m,1.0,1.0,0.0512184502607119,1.0
30,0.0,0.2933714792676526,mpd,m,1.0,1.0,0.06914723612103434,1.0
30,1.0,0.32471697212448036,mpd,m,1.0,1.0,0.08659146020134834,1.0
30,0.0,0.2898181440450163,mpd,m,1.0,1.0,0.10357050497285349,1.0
30,1.0,0.3201440222382057,mpd,m,1.0,1.0,0.06421647759565961,1.0
30,1.0,0.34944190456043966,mpd,m,1.0,1.0,0.08082934093500053,1.0
30,1.0,0.3777631908052659,mpd,m,1.0,1.0,0.0970216254556237,1.0
30,1.0,0.4051559102879661,mpd,m,1.0,1.0,0.11280910286323159,1.0
30,0.0,0.3717741015993704,mpd,m,1.0,1.0,0.12820676601386136,1.0
30,1.0,0.3983922758477934,mpd,m,1.0,1.0,0.1432288764047198,0.0
30,1.0,0.4241786321509528,mpd,m,1.0,1.0,0.15788900823194268,1.0
30,0.0,0.3920448650654772,mpd,m,1.0,1.0,0.17220008930137498,1.0
30,0.0,0.36088484849774294,mpd,m,1.0,1.0,0.18617443905152636,1.0
30,1.0,0.3860764041806128,mpd,m,1.0,1.0,0.19982380392376722,0.0
30,1.0,0.41052703175516253,mpd,m,1.0,1.0,0.16320145499256528,1.0
30,1.0,0.43426894548697154,mpd,m,1.0,1.0,0.1766488523304497,1.0
30,1.0,0.45733251882644343,mpd,m,1.0,1.0,0.18979741861638041,0.0
30,1.0,0.4797464140436768,mpd,m,1.0,1.0,0.2026570054234998,1.0
30,1.0,0.5015377010604314,mpd,m,1.0,1.0,0.21523703599568186,1.0
30,1.0,0.522731966515083,mpd,m,1.0,1.0,0.18062434269685657,0.0
30,0.0,0.4931745584756226,mpd,m,1.0,1.0,0.19303903191125008,0.0
33,0.0,-1.6645162284049666,mpd,m,0.0,0.0,-1.411559549049121,0.0
33,1.0,0.19210142542251732,mpd,m,0.0,0.0,-1.807499458636745,1.0
33,1.0,0.8109739766983451,mpd,m,0.0,0.0,-1.411559549049121,1.0
33,1.0,1.1204102523362591,mpd,m,0.0,0.0,-1.1036062860365243,1.0
33,1.0,1.3060720177190077,mpd,m,0.0,0.0,-1.807499458636745,1.0
33,1.0,1.4298465279741732,mpd,m,0.0,0.0,-1.7580069699382919,1.0
35,0.0,-1.6645162284049666,mpd,m,0.0,0.0,-1.9658754224717945,1.0
36,1.0,2.048719079250001,mpd,f,0.0,1.0,1.360019818064247,0.0
36,0.0,0.19210142542251732,mpd,f,0.0,1.0,1.360019818064247,0.0
36,0.0,-0.4267711258533107,mpd,f,0.0,1.0,1.360019818064247,0.0
36,0.0,-0.7362074014912245,mpd,f,0.0,1.0,1.360019818064247,0.0
36,0.0,-0.9218691668739729,mpd,f,0.0,1.0,1.360019818064247,1.0
36,1.0,-0.4267711258533107,mpd,f,0.0,1.0,1.360019818064247,0.0
36,0.0,-0.6035918547892616,mpd,f,0.0,1.0,0.744113292039054,0.0
37,1.0,2.048719079250001,mpd,f,0.0,1.0,-0.4876997600113318,1.0
37,0.0,0.19210142542251732,mpd,f,0.0,1.0,-0.025769865492436938,1.0
37,0.0,-0.4267711258533107,mpd,f,0.0,1.0,0.2513880712189001,1.0
37,1.0,0.19210142542251732,mpd,f,0.0,1.0,0.43616002902645795,1.0
37,1.0,0.563424956188014,mpd,f,0.0,1.0,0.5681399988889988,1.0
37,0.0,0.19210142542251732,mpd,f,0.0,1.0,-0.9496296545302261,1.0
37,0.0,-0.07312966798140903,mpd,f,0.0,1.0,-1.0156196394614971,1.0
37,1.0,0.19210142542251732,mpd,f,0.0,1.0,-1.2485254686306875,1.0
37,0.0,-0.01418942500275876,mpd,f,0.0,1.0,-1.1036062860365243,1.0
37,1.0,0.19210142542251732,mpd,f,0.0,1.0,-0.9739417542417469,0.0
37,0.0,0.023318002347291453,mpd,f,0.0,1.0,-1.2910560983050616,0.0
37,0.0,-0.1173348502153966,mpd,f,0.0,1.0,-1.1805946017896738,0.0
37,1.0,0.04928468282040326,mpd,f,0.0,1.0,-1.1983611361942466,0.0
37,0.0,-0.07312966798140903,mpd,f,0.0,1.0,-1.1036062860365243,0.0
37,0.0,-0.17922210534297936,mpd,f,0.0,1.0,-1.1248444421063588,0.0
37,1.0,-0.03997578130591817,mpd,f,0.0,1.0,-1.0420156334340054,0.0
37,0.0,-0.13553698407645048,mpd,f,0.0,1.0,-0.9645306188695453,0.0
37,0.0,-0.22048027542803464,mpd,f,0.0,1.0,-0.8918884177153644,0.0
37,0.0,-0.2964821676899785,mpd,f,0.0,1.0,-1.1036062860365243,0.0
37,0.0,-0.3648838707257279,mpd,f,0.0,1.0,-1.1198143525108715,0.0
37,0.0,-0.4267711258533107,mpd,f,0.0,1.0,-1.1344016123377838,1.0
41,0.0,-1.6645162284049666,mpd,m,2.0,2.0,1.360019818064247,0.0
41,0.0,-1.6645162284049666,mpd,m,2.0,2.0,1.360019818064247,1.0
41,1.0,-0.4267711258533107,mpd,m,2.0,2.0,1.360019818064247,1.0
41,1.0,0.19210142542251732,mpd,m,2.0,2.0,1.360019818064247,0.0
42,1.0,2.048719079250001,mpd,m,2.0,3.0,1.360019818064247,1.0
45,0.0,-1.6645162284049666,mpd,m,0.0,1.0,-1.411559549049121,1.0
45,1.0,0.19210142542251732,mpd,m,0.0,1.0,-0.8572436756264474,1.0
45,0.0,-0.4267711258533107,mpd,m,0.0,1.0,-0.4876997600113318,0.0
45,1.0,0.19210142542251732,mpd,m,0.0,1.0,-0.7186647072707789,1.0
48,1.0,2.048719079250001,mpd,m,3.0,3.0,1.360019818064247,1.0
48,0.0,0.19210142542251732,mpd,m,3.0,3.0,-1.411559549049121,0.0
48,0.0,-0.4267711258533107,mpd,m,3.0,3.0,-1.0156196394614971,0.0
48,0.0,-0.7362074014912245,mpd,m,3.0,3.0,-1.411559549049121,0.0
48,0.0,-0.9218691668739729,mpd,m,3.0,3.0,-1.1595977884024513,0.0
48,0.0,-1.0456436771291384,mpd,m,3.0,3.0,-0.9496296545302261,0.0
48,0.0,-1.134054041597114,mpd,m,3.0,3.0,-0.7719643104844974,0.0
48,0.0,-1.2003618149480955,mpd,m,3.0,3.0,-0.6196797298738727,0.0
49,0.0,-1.6645162284049666,mpd,m,0.0,0.0,1.360019818064247,1.0
49,0.0,-1.6645162284049666,mpd,m,0.0,0.0,1.360019818064247,0.0
49,0.0,-1.6645162284049666,mpd,m,0.0,0.0,1.360019818064247,1.0
49,1.0,-0.7362074014912245,mpd,m,0.0,0.0,0.43616002902645795,1.0
49,1.0,-0.17922210534297936,mpd,m,0.0,0.0,0.5681399988889988,1.0
49,1.0,0.19210142542251732,mpd,m,0.0,0.0,0.6671249762859051,1.0
49,0.0,-0.07312966798140903,mpd,m,0.0,0.0,0.744113292039054,0.0
49,0.0,-0.2720529880343536,mpd,m,0.0,0.0,0.8057039446415736,1.0
52,0.0,-1.6645162284049666,mpd,m,0.0,0.0,-1.411559549049121,0.0
52,0.0,-1.6645162284049666,mpd,m,0.0,0.0,-0.8572436756264474,0.0
52,1.0,-0.4267711258533107,mpd,m,0.0,0.0,-0.4876997600113318,0.0
52,0.0,-0.7362074014912245,mpd,m,0.0,0.0,-0.22373982028624886,0.0
52,0.0,-0.9218691668739729,mpd,m,0.0,0.0,-0.025769865492436938,0.0
52,0.0,-1.0456436771291384,mpd,m,0.0,0.0,-0.30292780220377397,1.0
52,0.0,-1.134054041597114,mpd,m,0.0,0.0,-0.15175074581577175,0.0
52,0.0,-1.2003618149480955,mpd,m,0.0,0.0,-0.025769865492436938,1.0
52,1.0,-0.8393528267038627,mpd,m,0.0,0.0,-0.22373982028624886,0.0
52,0.0,-0.9218691668739729,mpd,m,0.0,0.0,-0.37221728638160795,0.0
55,0.0,-1.6645162284049666,mpd,m,0.0,1.0,1.360019818064247,1.0
55,1.0,0.19210142542251732,mpd,m,0.0,1.0,1.360019818064247,1.0
55,1.0,0.8109739766983451,mpd,m,0.0,1.0,1.360019818064247,0.0
55,0.0,0.19210142542251732,mpd,m,0.0,1.0,0.43616002902645795,1.0
55,0.0,-0.17922210534297936,mpd,m,0.0,1.0,0.5681399988889988,1.0
55,0.0,-0.4267711258533107,mpd,m,0.0,1.0,0.12820676601386136,1.0
55,0.0,-0.6035918547892616,mpd,m,0.0,1.0,0.2513880712189001,0.0
55,0.0,-0.7362074014912245,mpd,m,0.0,1.0,0.3521727754775681,1.0
55,0.0,-0.8393528267038627,mpd,m,0.0,1.0,0.43616002902645795,0.0
55,0.0,-0.9218691668739729,mpd,m,0.0,1.0,0.5072261666447492,0.0
55,0.0,-0.9893825361040632,mpd,m,0.0,1.0,0.5681399988889988,0.0
55,0.0,-1.0456436771291384,mpd,m,0.0,1.0,0.6209319868340157,0.0
55,0.0,-1.0932492579965098,mpd,m,0.0,1.0,0.6671249762859051,0.0
55,0.0,-1.134054041597114,mpd,m,0.0,1.0,0.7078834963905133,0.0
56,0.0,-1.6645162284049666,mpd,m,0.0,1.0,-0.4876997600113318,1.0
56,0.0,-1.6645162284049666,mpd,m,0.0,1.0,-0.025769865492436938,0.0
56,0.0,-1.6645162284049666,mpd,m,0.0,1.0,0.2513880712189001,0.0
56,1.0,-0.7362074014912245,mpd,m,0.0,1.0,0.43616002902645795,0.0
56,0.0,-0.9218691668739729,mpd,m,0.0,1.0,0.5681399988889988,0.0
57,0.0,-1.6645162284049666,mpd,m,0.0,0.0,-1.411559549049121,1.0
58,0.0,-1.6645162284049666,mpd,m,0.0,0.0,1.360019818064247,1.0
58,1.0,0.19210142542251732,mpd,m,0.0,0.0,1.360019818064247,1.0
58,1.0,0.8109739766983451,mpd,m,0.0,0.0,1.360019818064247,1.0
58,0.0,0.19210142542251732,mpd,m,0.0,0.0,1.360019818064247,1.0
60,1.0,2.048719079250001,mpd,f,2.0,3.0,1.360019818064247,1.0
60,0.0,0.19210142542251732,mpd,f,2.0,3.0,1.360019818064247,1.0
60,1.0,0.8109739766983451,mpd,f,2.0,3.0,1.360019818064247,1.0
60,1.0,1.1204102523362591,mpd,f,2.0,3.0,1.360019818064247,1.0
60,1.0,1.3060720177190077,mpd,f,2.0,3.0,1.360019818064247,1.0
60,0.0,0.8109739766983451,mpd,f,2.0,3.0,1.360019818064247,1.0
60,1.0,0.9877947056342962,mpd,f,2.0,3.0,1.360019818064247,1.0
60,0.0,0.6562558388793883,mpd,f,2.0,3.0,-0.025769865492436938,0.0
60,0.0,0.3983922758477934,mpd,f,2.0,3.0,-0.22373982028624886,1.0
60,1.0,0.563424956188014,mpd,f,2.0,3.0,-0.37221728638160795,1.0
60,1.0,0.6984516946481947,mpd,f,2.0,3.0,-0.2703209861200868,0.0
60,0.0,0.5015377010604314,mpd,f,2.0,3.0,-0.17974649699873524,0.0
60,0.0,0.33491816802463137,mpd,f,2.0,3.0,-0.09870616462699948,0.0
60,0.0,0.19210142542251732,mpd,f,2.0,3.0,-0.025769865492436938,1.0
60,1.0,0.31587593567768285,mpd,f,2.0,3.0,0.040220119438833496,1.0
60,0.0,0.19210142542251732,mpd,f,2.0,3.0,0.10021101483089787,0.0
60,0.0,0.08288862225619471,mpd,f,2.0,3.0,-0.025769865492436938,1.0
60,0.0,-0.01418942500275876,mpd,f,2.0,3.0,-0.1323690719198744,0.0
60,0.0,-0.10104873044498022,mpd,f,2.0,3.0,-0.0770954093278699,0.0
60,0.0,-0.17922210534297936,mpd,f,2.0,3.0,-0.16912741896381803,1.0
60,1.0,-0.07312966798140903,mpd,f,2.0,3.0,-0.11815584439621615,1.0
60,1.0,0.023318002347291453,mpd,f,2.0,3.0,-0.07047275851039445,0.0
60,1.0,0.1113789187343659,mpd,f,2.0,3.0,-0.025769865492436938,0.0
60,0.0,0.03738328760356026,mpd,f,2.0,3.0,0.016223761282007997,1.0
60,1.0,0.1178367192694179,mpd,f,2.0,3.0,-0.0653638564511992,0.0
60,1.0,0.19210142542251732,mpd,f,2.0,3.0,-0.13813119118622222,0.0
60,0.0,0.12333780861409188,mpd,f,2.0,3.0,-0.09870616462699948,0.0
60,1.0,0.19210142542251732,mpd,f,2.0,3.0,-0.061302934301582554,0.0
60,0.0,0.1280801270146731,mpd,f,2.0,3.0,-0.12716911063073097,0.0
60,0.0,0.06832691516735175,mpd,f,2.0,3.0,-0.18690820078972606,0.0
60,0.0,0.01242874924566399,mpd,f,2.0,3.0,-0.15175074581577175,0.0
60,0.0,-0.03997578130591817,mpd,f,2.0,3.0,-0.11815584439621615,1.0
60,1.0,0.023318002347291453,mpd,f,2.0,3.0,-0.17319429991336052,1.0
62,0.0,-1.6645162284049666,mpd,f,3.0,3.0,-0.4876997600113318,0.0
63,1.0,2.048719079250001,mpd,m,0.0,0.0,-1.411559549049121,1.0
63,1.0,2.048719079250001,mpd,m,0.0,0.0,-1.807499458636745,1.0
63,0.0,0.8109739766983451,mpd,m,0.0,0.0,-1.411559549049121,1.0
63,1.0,1.1204102523362591,mpd,m,0.0,0.0,-1.1036062860365243,1.0
63,0.0,0.563424956188014,mpd,m,0.0,0.0,-1.1595977884024513,1.0
63,1.0,0.8109739766983451,mpd,m,0.0,0.0,-0.9496296545302261,1.0
63,1.0,0.9877947056342962,mpd,m,0.0,0.0,-1.2267875912415631,1.0
63,0.0,0.6562558388793883,mpd,m,0.0,0.0,-1.411559549049121,0.0
63,0.0,0.3983922758477934,mpd,m,0.0,0.0,-1.5435395189116625,1.0
63,0.0,0.19210142542251732,mpd,m,0.0,0.0,-1.8379563747588699,0.0
63,0.0,0.023318002347291453,mpd,m,0.0,0.0,-1.8894180606203914,0.0
63,0.0,-0.1173348502153966,mpd,m,0.0,0.0,-1.7811034646642365,0.0
63,0.0,-0.23634880238382502,mpd,m,0.0,0.0,-1.6797769071568662,0.0
63,1.0,-0.07312966798140903,mpd,m,0.0,0.0,-1.6635213096957908,1.0
63,1.0,0.06832691516735175,mpd,m,0.0,0.0,-1.5745936294675544,1.0
63,1.0,0.19210142542251732,mpd,m,0.0,0.0,-1.5655361805554193,1.0
63,1.0,0.30131422858883994,mpd,m,0.0,0.0,-1.4864670995116442,1.0
63,1.0,0.3983922758477934,mpd,m,0.0,0.0,-1.411559549049121,1.0
67,0.0,-1.6645162284049666,mpd,m,0.0,1.0,1.360019818064247,1.0
67,0.0,-1.6645162284049666,mpd,m,0.0,1.0,1.360019818064247,0.0
67,1.0,-0.4267711258533107,mpd,m,0.0,1.0,1.360019818064247,0.0
67,1.0,0.19210142542251732,mpd,m,0.0,1.0,0.43616002902645795,1.0
67,1.0,0.563424956188014,mpd,m,0.0,1.0,0.5681399988889988,1.0
67,0.0,0.19210142542251732,mpd,m,0.0,1.0,0.6671249762859051,0.0
67,1.0,0.45733251882644343,mpd,m,0.0,1.0,0.744113292039054,0.0
68,0.0,-1.6645162284049666,mpd,f,0.0,0.0,1.360019818064247,1.0
69,0.0,-1.6645162284049666,mpd,m,0.0,0.0,-1.411559549049121,0.0
69,1.0,0.19210142542251732,mpd,m,0.0,0.0,-0.8572436756264474,1.0
69,1.0,0.8109739766983451,mpd,m,0.0,0.0,-0.4876997600113318,0.0
70,1.0,2.048719079250001,mpd,m,0.0,0.0,1.360019818064247,1.0
74,1.0,2.048719079250001,mpd,m,0.0,1.0,-0.4876997600113318,0.0
